lemma,count,per_1000
lage,46,0.668
brechen,46,0.668
erwarten,46,0.668
lateinisch,46,0.668
fuß,46,0.668
voll,45,0.654
bestehen,45,0.654
bündnis,45,0.654
fremd,45,0.654
beamter,45,0.654
öffentlich,45,0.654
elefant,45,0.654
capua,45,0.654
publikum,45,0.654
heimat,44,0.639
sinn,44,0.639
halb,44,0.639
westlich,44,0.639
liefern,44,0.639
besitz,44,0.639
zwingen,44,0.639
belagerung,44,0.639
gemein,44,0.639
verlust,44,0.639
spitze,43,0.625
besitzung,43,0.625
opposition,43,0.625
gewöhnlich,43,0.625
treiben,43,0.625
gestatten,43,0.625
glücklich,43,0.625
poetisch,43,0.625
geschichte,42,0.61
freiheit,42,0.61
syrakus,42,0.61
beweisen,42,0.61
zahlreich,42,0.61
schwach,42,0.61
gefahr,42,0.61
tief,41,0.596
mensch,41,0.596
sprache,41,0.596
denken,41,0.596
stelle,41,0.596
ausnahme,41,0.596
tod,41,0.596
ernst,41,0.596
beschließen,41,0.596
sofort,41,0.596
flügel,41,0.596
behaupten,40,0.581
ziel,40,0.581
masse,40,0.581
wenden,40,0.581
folgend,40,0.581
abteilung,40,0.581
bedeutend,40,0.581
ufer,40,0.581
wort,40,0.581
innerer,39,0.567
geist,39,0.567
führer,39,0.567
verfassung,39,0.567
wahl,39,0.567
frau,39,0.567
fußvolk,39,0.567
komödie,39,0.567
afrikanisch,38,0.552
keltisch,38,0.552
heutig,38,0.552
gleichzeitig,38,0.552
legen,38,0.552
gesandter,38,0.552
streng,38,0.552
angelegenheit,38,0.552
lucius,38,0.552
lustspiel,38,0.552
geld,37,0.538
gewalt,37,0.538
rat,37,0.538
regel,37,0.538
sache,37,0.538
stande,37,0.538
durchgängig,37,0.538
glück,37,0.538
national,37,0.538
landung,37,0.538
konsuln,37,0.538
publius,37,0.538
ennius,37,0.538
osten,36,0.523
schreiben,36,0.523
gelangen,36,0.523
talent,36,0.523
zweck,36,0.523
abhängig,36,0.523
suchen,36,0.523
allmählich,36,0.523
schwierig,36,0.523
deutlich,36,0.523
brauchen,35,0.508
gefährlich,35,0.508
hilfe,35,0.508
bestimmt,35,0.508
messana,35,0.508
regiment,35,0.508
sämtlicher,35,0.508
gleichfalls,35,0.508
sieger,35,0.508
auge,35,0.508
achäer,35,0.508
rasch,35,0.508
meister,34,0.494
vereinigen,34,0.494
bilden,34,0.494
quintus,34,0.494
handel,33,0.479
kraft,33,0.479
niederlage,33,0.479
freiwillig,33,0.479
libysch,33,0.479
taler,33,0.479
beschränken,33,0.479
sowohl,33,0.479
einfluß,33,0.479
hauptsächlich,33,0.479
feld,33,0.479
senator,33,0.479
kennen,33,0.479
kosten,33,0.479
retten,33,0.479
befehl,33,0.479
linie,33,0.479
rede,33,0.479
überseeisch,33,0.479
entschließen,33,0.479
linker,33,0.479
marcellus,33,0.479
ebene,32,0.465
eng,32,0.465
besitzen,32,0.465
feldzug,32,0.465
fordern,32,0.465
boden,32,0.465
mauer,32,0.465
richten,32,0.465
straße,32,0.465
söldner,32,0.465
bieten,32,0.465
pferd,32,0.465
häufig,32,0.465
kind,32,0.465
stehend,32,0.465
rein,32,0.465
ehre,32,0.465
zug,32,0.465
empfangen,32,0.465
korps,32,0.465
rhodier,32,0.465
sodaß,31,0.45
tatsächlich,31,0.45
halbinsel,31,0.45
zählen,31,0.45
vernichten,31,0.45
fabius,31,0.45
pflegen,30,0.436
günstig,30,0.436
kunst,30,0.436
expedition,30,0.436
nachbar,30,0.436
platz,30,0.436
bildung,30,0.436
mühe,30,0.436
sardinie,30,0.436
bedeutung,30,0.436
vornehm,30,0.436
admiral,30,0.436
aufgabe,30,0.436
augenblick,30,0.436
gesamt,30,0.436
gefecht,30,0.436
fluß,30,0.436
naevius,30,0.436
vorteil,29,0.421
hof,29,0.421
hälfte,29,0.421
gallisch,29,0.421
interesse,29,0.421
beherrschen,29,0.421
mago,29,0.421
tarent,29,0.421
vertrag,29,0.421
form,29,0.421
überlegen,29,0.421
folge,29,0.421
bedingung,29,0.421
senden,29,0.421
schaffen,29,0.421
winter,29,0.421
kreis,29,0.421
alpen,29,0.421
soweit,29,0.421
geradezu,29,0.421
bruder,29,0.421
bühne,29,0.421
westen,28,0.407
entwickeln,28,0.407
großartig,28,0.407
hanno,28,0.407
bezeichnen,28,0.407
nah,28,0.407
regelmäßig,28,0.407
sprechen,28,0.407
hinsicht,28,0.407
dienst,28,0.407
behandeln,28,0.407
annehmen,28,0.407
gelegenheit,28,0.407
nötigen,28,0.407
rücken,28,0.407
prätor,28,0.407
massinissa,28,0.407
asiatisch,28,0.407
stamm,27,0.392
hellene,27,0.392
zahlen,27,0.392
mangel,27,0.392
frage,27,0.392
vermutlich,27,0.392
verfolgen,27,0.392
amt,27,0.392
ursache,27,0.392
glänzend,27,0.392
verbündeter,27,0.392
stand,27,0.392
wobei,27,0.392
welt,26,0.378
maß,26,0.378
schön,26,0.378
berg,26,0.378
südlich,26,0.378
stets,26,0.378
beute,26,0.378
selten,26,0.378
ungefähr,26,0.378
werk,26,0.378
äußerer,26,0.378
auftreten,26,0.378
knecht,26,0.378
landheer,26,0.378
entscheidend,26,0.378
nördlich,26,0.378
apennin,26,0.378
paullus,26,0.378
boier,26,0.378
rechnen,26,0.378
übergang,26,0.378
persönlich,26,0.378
cannae,26,0.378
gesetz,26,0.378
nobilität,26,0.378
gegensatz,25,0.363
drängen,25,0.363
genügen,25,0.363
all,25,0.363
mannschaft,25,0.363
jährlich,25,0.363
infolge,25,0.363
verhältnismäßig,25,0.363
scheitern,25,0.363
ausland,25,0.363
sterben,25,0.363
begreifen,25,0.363
fassen,25,0.363
richtung,25,0.363
sittlich,25,0.363
absicht,25,0.363
höhe,25,0.363
leiden,25,0.363
numidisch,25,0.363
oberbefehl,25,0.363
gnäus,25,0.363
geschwader,25,0.363
achäisch,25,0.363
ätolisch,25,0.363
arg,25,0.363
markt,25,0.363
stolz,25,0.363
original,25,0.363
liv,25,0.363
italiker,24,0.349
ackerbau,24,0.349
entwickelung,24,0.349
reichen,24,0.349
innerhalb,24,0.349
daheim,24,0.349
hervor,24,0.349
gegend,24,0.349
hart,24,0.349
bezeichnend,24,0.349
geschäft,24,0.349
anzahl,24,0.349
verschieden,24,0.349
beziehung,24,0.349
betrachten,24,0.349
einigermaßen,24,0.349
kampanisch,24,0.349
reihe,24,0.349
kriegserklärung,24,0.349
segel,24,0.349
schwierigkeit,24,0.349
billig,24,0.349
frühjahr,24,0.349
fehler,24,0.349
götter,24,0.349
spiel,24,0.349
sitte,24,0.349
placentia,24,0.349
preis,24,0.349
rhodisch,24,0.349
eumen,24,0.349
syrisch,23,0.334
entstehen,23,0.334
zivilisation,23,0.334
unterwerfen,23,0.334
hellenismus,23,0.334
system,23,0.334
sogenannter,23,0.334
alexander,23,0.334
begnügen,23,0.334
entziehen,23,0.334
kolonie,23,0.334
tüchtig,23,0.334
aristokratie,23,0.334
rechtlich,23,0.334
helfen,23,0.334
unmöglich,23,0.334
decken,23,0.334
beruhen,23,0.334
gemeinschaftlich,23,0.334
bürgerrecht,23,0.334
gesetzlich,23,0.334
ergeben,23,0.334
überschreiten,23,0.334
bisherig,23,0.334
verlassen,23,0.334
bedenklich,23,0.334
überdies,23,0.334
plötzlich,23,0.334
vergeblich,23,0.334
beseitigen,23,0.334
spielen,23,0.334
umstand,23,0.334
makedonier,23,0.334
illyrisch,23,0.334
worauf,23,0.334
greifen,23,0.334
spanier,23,0.334
gleichsam,23,0.334
attalos,23,0.334
tragödie,23,0.334
kleinasien,22,0.32
altertum,22,0.32
besonderer,22,0.32
geschichtlich,22,0.32
begegnen,22,0.32
verteidigen,22,0.32
libyen,22,0.32
sichern,22,0.32
bewegung,22,0.32
lilybäon,22,0.32
attisch,22,0.32
behörde,22,0.32
erkennen,22,0.32
staatsmann,22,0.32
aufnehmen,22,0.32
regulus,22,0.32
kopf,22,0.32
schicken,22,0.32
kasse,22,0.32
wagen,22,0.32
angreifen,22,0.32
dienen,22,0.32
bund,22,0.32
gewähren,22,0.32
rolle,22,0.32
übernehmen,22,0.32
nachfolger,22,0.32
klasse,22,0.32
außerordentlich,22,0.32
fing,22,0.32
wert,22,0.32
marsch,22,0.32
absehen,22,0.32
apuli,22,0.32
varro,22,0.32
verkaufen,22,0.32
thrakisch,22,0.32
livius,22,0.32
bürgerlich,22,0.32
kleinasiatisch,22,0.32
zensor,22,0.32
geistig,21,0.305
ägyptisch,21,0.305
eingeboren,21,0.305
arbeit,21,0.305
widerstand,21,0.305
wesen,21,0.305
tätigkeit,21,0.305
klientel,21,0.305
punisch,21,0.305
geschlecht,21,0.305
insofern,21,0.305
steigen,21,0.305
kunde,21,0.305
erheben,21,0.305
kollege,21,0.305
vieler,21,0.305
fühlen,21,0.305
offenbar,21,0.305
formell,21,0.305
behandlung,21,0.305
landen,21,0.305
glauben,21,0.305
hoffen,21,0.305
sturm,21,0.305
verstärkung,21,0.305
längst,21,0.305
marschieren,21,0.305
womit,21,0.305
hauptstädtisch,21,0.305
latium,21,0.305
philipp,21,0.305
phalanx,21,0.305
plautus,21,0.305
außerhalb,20,0.291
bauer,20,0.291
mut,20,0.291
ordnung,20,0.291
gedanke,20,0.291
erwerben,20,0.291
ursprünglich,20,0.291
eroberung,20,0.291
ehe,20,0.291
syrien,20,0.291
größtenteils,20,0.291
gewaltig,20,0.291
zweifelhaft,20,0.291
familie,20,0.291
verwaltung,20,0.291
weshalb,20,0.291
letzterer,20,0.291
begreiflich,20,0.291
stoff,20,0.291
äußerlich,20,0.291
steuern,20,0.291
kern,20,0.291
bemächtigen,20,0.291
abzug,20,0.291
gott,20,0.291
blick,20,0.291
gefallen,20,0.291
schutz,20,0.291
empfinden,20,0.291
damalig,20,0.291
gefangener,20,0.291
übertragen,20,0.291
hierher,20,0.291
merkwürdig,20,0.291
übel,20,0.291
ebro,20,0.291
gemeinwesen,20,0.291
plautinisch,20,0.291
volke,19,0.276
soviel,19,0.276
spur,19,0.276
vertreiben,19,0.276
eigentümlich,19,0.276
gänzlich,19,0.276
reden,19,0.276
vermeiden,19,0.276
arm,19,0.276
ausländisch,19,0.276
binnenland,19,0.276
energie,19,0.276
syrakusanisch,19,0.276
städtisch,19,0.276
beträchtlich,19,0.276
ökonomisch,19,0.276
lösen,19,0.276
verschwinden,19,0.276
erfahren,19,0.276
verwandeln,19,0.276
claudius,19,0.276
weisen,19,0.276
freund,19,0.276
gefangen,19,0.276
unternehmen,19,0.276
nachricht,19,0.276
zuvor,19,0.276
athen,19,0.276
gallier,19,0.276
flaminius,19,0.276
beschäftigen,19,0.276
benutzen,19,0.276
verderben,19,0.276
thessalie,19,0.276
freigelassen,19,0.276
poet,19,0.276
periode,19,0.276
geeignet,18,0.262
selbständig,18,0.262
einnehmen,18,0.262
klar,18,0.262
ewig,18,0.262
massalia,18,0.262
hinreichend,18,0.262
fügen,18,0.262
libyer,18,0.262
zustand,18,0.262
teilen,18,0.262
vorläufig,18,0.262
zeitgenosse,18,0.262
person,18,0.262
wählen,18,0.262
einzelner,18,0.262
sparta,18,0.262
grade,18,0.262
bericht,18,0.262
bevölkerung,18,0.262
reiche,18,0.262
vergessen,18,0.262
entschieden,18,0.262
bewegen,18,0.262
kriegführung,18,0.262
bauen,18,0.262
ersetzen,18,0.262
wasser,18,0.262
rufen,18,0.262
handeln,18,0.262
unterstützung,18,0.262
vollkommen,18,0.262
wodurch,18,0.262
operation,18,0.262
einfach,18,0.262
genau,18,0.262
rücksicht,18,0.262
eilen,18,0.262
barbar,18,0.262
insubrer,18,0.262
reform,18,0.262
tendenz,18,0.262
pergamon,18,0.262
rhodos,18,0.262
pergamenisch,18,0.262
vortrefflich,17,0.247
gold,17,0.247
praktisch,17,0.247
verdrängen,17,0.247
unbekannt,17,0.247
schnell,17,0.247
dorf,17,0.247
beständig,17,0.247
zuzug,17,0.247
leisten,17,0.247
ungeheuer,17,0.247
schicksal,17,0.247
verkehr,17,0.247
ostküste,17,0.247
adriatisch,17,0.247
fremde,17,0.247
friede,17,0.247
gunst,17,0.247
behalten,17,0.247
knüpfen,17,0.247
gesinnt,17,0.247
mindestens,17,0.247
völkerschaft,17,0.247
schlag,17,0.247
rechtfertigen,17,0.247
urteil,17,0.247
hieron,17,0.247
paß,17,0.247
frühling,17,0.247
sommer,17,0.247
abtretung,17,0.247
not,17,0.247
vorwiegend,17,0.247
kommando,17,0.247
geschickt,17,0.247
hügel,17,0.247
tlr,17,0.247
gewissermaßen,17,0.247
begehren,17,0.247
eilig,17,0.247
jenseit,17,0.247
ariminum,17,0.247
unrecht,17,0.247
ortschaft,17,0.247
eintreffen,17,0.247
berichten,17,0.247
brettisch,17,0.247
kurulisch,17,0.247
theater,17,0.247
bearbeiter,17,0.247
glaube,16,0.232
natur,16,0.232
regierend,16,0.232
fern,16,0.232
großkönig,16,0.232
tapfer,16,0.232
nationalität,16,0.232
gründen,16,0.232
nutzen,16,0.232
summe,16,0.232
veranlassen,16,0.232
fangen,16,0.232
pyrrhos,16,0.232
verteidigung,16,0.232
entreißen,16,0.232
mehrere,16,0.232
revolution,16,0.232
golden,16,0.232
kapital,16,0.232
begriff,16,0.232
unbedingt,16,0.232
fürchten,16,0.232
ausschließlich,16,0.232
anstrengung,16,0.232
nirgend,16,0.232
eher,16,0.232
vaterland,16,0.232
förmlich,16,0.232
niemals,16,0.232
führung,16,0.232
kampani,16,0.232
rechnung,16,0.232
mamertiner,16,0.232
mäßig,16,0.232
gerecht,16,0.232
wünschen,16,0.232
künftig,16,0.232
kriegsschiff,16,0.232
sperren,16,0.232
schlimm,16,0.232
energisch,16,0.232
plündern,16,0.232
schuld,16,0.232
verpflichten,16,0.232
eintreten,16,0.232
bitte,16,0.232
ordnen,16,0.232
auftrag,16,0.232
mill,16,0.232
schlachtfeld,16,0.232
seltsam,16,0.232
schule,16,0.232
oberer,16,0.232
bedurfen,16,0.232
deutsch,16,0.232
geraten,16,0.232
womöglich,16,0.232
umsonst,16,0.232
wohnen,16,0.232
einnahme,16,0.232
hinzu,16,0.232
nachher,16,0.232
resultat,16,0.232
syphax,16,0.232
nero,16,0.232
darstellen,16,0.232
wirtschaft,16,0.232
schauspieler,16,0.232
scheiden,15,0.218
herz,15,0.218
lauf,15,0.218
erweisen,15,0.218
steuer,15,0.218
mal,15,0.218
buch,15,0.218
vermochen,15,0.218
versprechen,15,0.218
schwerlich,15,0.218
sämtlich,15,0.218
element,15,0.218
niedrig,15,0.218
tempel,15,0.218
bau,15,0.218
eröffnen,15,0.218
hoffnung,15,0.218
general,15,0.218
begründen,15,0.218
rettung,15,0.218
hindern,15,0.218
versehen,15,0.218
ausführung,15,0.218
erstürmen,15,0.218
gewinn,15,0.218
aufstellen,15,0.218
abgeben,15,0.218
fertig,15,0.218
wendung,15,0.218
zurückweisen,15,0.218
barka,15,0.218
posten,15,0.218
patriot,15,0.218
umso,15,0.218
republik,15,0.218
ereignis,15,0.218
anspruch,15,0.218
erbittert,15,0.218
untersagen,15,0.218
gründlich,15,0.218
knabe,15,0.218
unvermeidlich,15,0.218
einfall,15,0.218
anlegen,15,0.218
treu,15,0.218
wirken,15,0.218
ausdehnung,15,0.218
konsulat,15,0.218
getreide,15,0.218
herbst,15,0.218
scipione,15,0.218
innerlich,15,0.218
korn,15,0.218
korinth,15,0.218
achä,15,0.218
nabis,15,0.218
trauerspiel,15,0.218
euripideisch,15,0.218
mittelmeer,14,0.203
ebensowenig,14,0.203
unabhängig,14,0.203
langsam,14,0.203
erobern,14,0.203
fruchtbar,14,0.203
mitte,14,0.203
unbedeutend,14,0.203
numidier,14,0.203
besetzung,14,0.203
erwähnt,14,0.203
ansehen,14,0.203
sinken,14,0.203
ergebnis,14,0.203
vernichtung,14,0.203
rhegion,14,0.203
wohin,14,0.203
fünfzig,14,0.203
ernennen,14,0.203
ausdrücklich,14,0.203
hervorgehen,14,0.203
materiell,14,0.203
polybio,14,0.203
gewerbe,14,0.203
grundsatz,14,0.203
lediglich,14,0.203
sitt,14,0.203
verständig,14,0.203
bereit,14,0.203
wehren,14,0.203
frisch,14,0.203
einschließen,14,0.203
strafe,14,0.203
zukunft,14,0.203
gesandtschaft,14,0.203
unterschied,14,0.203
verloren,14,0.203
konsularisch,14,0.203
verwenden,14,0.203
muster,14,0.203
einsicht,14,0.203
beendigen,14,0.203
drepana,14,0.203
bereiten,14,0.203
sanden,14,0.203
höchstens,14,0.203
gleichgültig,14,0.203
vorkommen,14,0.203
unglücklich,14,0.203
denar,14,0.203
zuletzt,14,0.203
ort,14,0.203
hinein,14,0.203
festhalten,14,0.203
oberfeldherr,14,0.203
ziemlich,14,0.203
europa,14,0.203
waffenstillstand,14,0.203
abermals,14,0.203
tor,14,0.203
eifrig,14,0.203
sogleich,14,0.203
nötig,14,0.203
pyrenäen,14,0.203
stimme,14,0.203
geisel,14,0.203
tiberius,14,0.203
vorbei,14,0.203
gracchus,14,0.203
arbeiten,14,0.203
vorwurf,14,0.203
chalki,14,0.203
alexandreia,14,0.203
böoter,14,0.203
zensur,14,0.203
schildern,14,0.203
wirkung,14,0.203
kapitalist,14,0.203
wissenschaft,13,0.189
religiös,13,0.189
raum,13,0.189
tribut,13,0.189
einwohner,13,0.189
wille,13,0.189
hartnäckig,13,0.189
hegemonie,13,0.189
auswärtig,13,0.189
betreiben,13,0.189
quelle,13,0.189
schriftsteller,13,0.189
innere,13,0.189
herstellen,13,0.189
solange,13,0.189
bestreben,13,0.189
stützen,13,0.189
leitung,13,0.189
grausam,13,0.189
bestehend,13,0.189
strenge,13,0.189
erzählen,13,0.189
vertreten,13,0.189
schritt,13,0.189
gewonnen,13,0.189
kaufmännisch,13,0.189
symmachie,13,0.189
kräftig,13,0.189
überwinden,13,0.189
fähig,13,0.189
aufstand,13,0.189
befinden,13,0.189
jugend,13,0.189
glied,13,0.189
majorität,13,0.189
beschluß,13,0.189
bedürfen,13,0.189
räumen,13,0.189
mittlerweile,13,0.189
appius,13,0.189
aufgeben,13,0.189
opfer,13,0.189
infanterie,13,0.189
bedrohen,13,0.189
maßregel,13,0.189
verzweifelt,13,0.189
deckung,13,0.189
offensive,13,0.189
echt,13,0.189
abgabe,13,0.189
erinnern,13,0.189
unsicher,13,0.189
satz,13,0.189
bevor,13,0.189
norden,13,0.189
apollonia,13,0.189
tal,13,0.189
schatz,13,0.189
gebildet,13,0.189
angabe,13,0.189
potal,13,0.189
bild,13,0.189
makedoni,13,0.189
gründung,13,0.189
jahreszeit,13,0.189
entfernt,13,0.189
cannensisch,13,0.189
gebrauch,13,0.189
fulvius,13,0.189
hellespont,13,0.189
scharf,13,0.189
lustspieldichter,13,0.189
europäisch,13,0.189
samos,13,0.189
beschränkt,13,0.189
verfasser,13,0.189
gedicht,13,0.189
unterricht,13,0.189
gefühl,12,0.174
begeisterung,12,0.174
wein,12,0.174
dauernd,12,0.174
neigen,12,0.174
abnehmen,12,0.174
antwort,12,0.174
einheimisch,12,0.174
einführen,12,0.174
geführt,12,0.174
süden,12,0.174
gad,12,0.174
gesandt,12,0.174
begreiflicherweise,12,0.174
akragas,12,0.174
zerstören,12,0.174
wiederholen,12,0.174
bedeuten,12,0.174
regieren,12,0.174
unzweifelhaft,12,0.174
vergleichen,12,0.174
anderseits,12,0.174
demokratisch,12,0.174
ruhen,12,0.174
fragen,12,0.174
finanziell,12,0.174
polybios,12,0.174
schrift,12,0.174
mittelbar,12,0.174
kenntnis,12,0.174
überlegenheit,12,0.174
spekulation,12,0.174
fließen,12,0.174
gang,12,0.174
beispiellos,12,0.174
drittel,12,0.174
fürst,12,0.174
kampaner,12,0.174
beschwerde,12,0.174
erforderlich,12,0.174
falsch,12,0.174
burg,12,0.174
verwegen,12,0.174
kehren,12,0.174
eindruck,12,0.174
anschließen,12,0.174
zufuhr,12,0.174
ankommen,12,0.174
darstellung,12,0.174
wiederum,12,0.174
entschluß,12,0.174
siegreich,12,0.174
verlegen,12,0.174
strategisch,12,0.174
rechts,12,0.174
ungehindert,12,0.174
verzichten,12,0.174
haupt,12,0.174
unweit,12,0.174
edel,12,0.174
ergreifen,12,0.174
siegen,12,0.174
vermochn,12,0.174
möglichst,12,0.174
erlaubnis,12,0.174
alsdann,12,0.174
anlangen,12,0.174
forderung,12,0.174
triumph,12,0.174
unterwerfung,12,0.174
hierin,12,0.174
hinaus,12,0.174
umfang,12,0.174
insurrektion,12,0.174
ebenfalls,12,0.174
erbitterung,12,0.174
peloponnes,12,0.174
ptolemäos,12,0.174
klage,12,0.174
statthalter,12,0.174
sitzen,12,0.174
diesseit,12,0.174
angelegt,12,0.174
zusammenhang,12,0.174
nachteil,12,0.174
rückzug,12,0.174
existenz,12,0.174
patriotenpartei,12,0.174
sammeln,12,0.174
entschlossen,12,0.174
kapitulation,12,0.174
streitkraft,12,0.174
zeichen,12,0.174
entsprechend,12,0.174
rhone,12,0.174
namhaft,12,0.174
trebia,12,0.174
diktator,12,0.174
annahme,12,0.174
wenigster,12,0.174
bithynie,12,0.174
steigend,12,0.174
zama,12,0.174
hören,12,0.174
perseu,12,0.174
ausdruck,12,0.174
athener,12,0.174
verletzen,12,0.174
fein,12,0.174
thessalisch,12,0.174
tochter,12,0.174
pydna,12,0.174
beginnend,12,0.174
schauspiel,12,0.174
bearbeitung,12,0.174
kaufen,11,0.16
zurückkehren,11,0.16
rang,11,0.16
vorstellung,11,0.16
alphabet,11,0.16
gewicht,11,0.16
herrschend,11,0.16
mächte,11,0.16
fochen,11,0.16
orientalisch,11,0.16
besetzt,11,0.16
sizilium,11,0.16
gegenwehr,11,0.16
untertänig,11,0.16
offiziell,11,0.16
selbständigkeit,11,0.16
herrschen,11,0.16
massaliot,11,0.16
heftig,11,0.16
nähe,11,0.16
unterhalten,11,0.16
dulden,11,0.16
etruskisch,11,0.16
gallien,11,0.16
herakleia,11,0.16
fahren,11,0.16
stimmen,11,0.16
oligarchie,11,0.16
aristokratisch,11,0.16
charakteristisch,11,0.16
rücksichtslos,11,0.16
ernennung,11,0.16
späterhin,11,0.16
zeugnis,11,0.16
ausgedehnt,11,0.16
übersetzung,11,0.16
vorhanden,11,0.16
tüchtigkeit,11,0.16
vertrauen,11,0.16
einverständnis,11,0.16
ungleich,11,0.16
erweiterung,11,0.16
schaden,11,0.16
künstlich,11,0.16
unternehmung,11,0.16
großmacht,11,0.16
intervention,11,0.16
verlangen,11,0.16
füllen,11,0.16
zufällig,11,0.16
bruch,11,0.16
vorbereitung,11,0.16
botschaft,11,0.16
aufheben,11,0.16
nichtsdestoweniger,11,0.16
charakter,11,0.16
fort,11,0.16
herab,11,0.16
verhindern,11,0.16
bedürfnis,11,0.16
bord,11,0.16
haufen,11,0.16
kühn,11,0.16
verhandlung,11,0.16
meinung,11,0.16
monat,11,0.16
überlassen,11,0.16
fördern,11,0.16
äußerst,11,0.16
vorrat,11,0.16
erneuern,11,0.16
nahe,11,0.16
zerstreuen,11,0.16
fortan,11,0.16
kontingent,11,0.16
stecken,11,0.16
brundisium,11,0.16
messene,11,0.16
schweigen,11,0.16
auflösen,11,0.16
rechtzeitig,11,0.16
schar,11,0.16
laut,11,0.16
prozeß,11,0.16
ausführen,11,0.16
ruhe,11,0.16
patriotismus,11,0.16
schranke,11,0.16
tapferkeit,11,0.16
furchtbar,11,0.16
dringend,11,0.16
bernhard,11,0.16
hinauf,11,0.16
institution,11,0.16
tätig,11,0.16
senatorisch,11,0.16
wogegen,11,0.16
erzählung,11,0.16
centurie,11,0.16
königlich,11,0.16
diesseitig,11,0.16
gesellschaft,11,0.16
scheffel,11,0.16
abhalten,11,0.16
ansässig,11,0.16
feststellen,11,0.16
ritter,11,0.16
ephesos,11,0.16
historisch,11,0.16
ertrag,11,0.16
volksfest,11,0.16
herrenstand,11,0.16
beschaffen,11,0.16
wirtschafter,11,0.16
übersetzer,11,0.16
muttersprache,11,0.16
menander,11,0.16
cic,11,0.16
reichtum,10,0.145
vermitteln,10,0.145
schöpfung,10,0.145
wissenschaftlich,10,0.145
friedlich,10,0.145
bahn,10,0.145
menschlich,10,0.145
gegründet,10,0.145
utica,10,0.145
bewohner,10,0.145
zins,10,0.145
vordringen,10,0.145
kolonist,10,0.145
gleichgültigkeit,10,0.145
ausschließen,10,0.145
panormos,10,0.145
geschlossen,10,0.145
entwurf,10,0.145
sardinisch,10,0.145
alte,10,0.145
ordentlich,10,0.145
eingreifen,10,0.145
furcht,10,0.145
entscheidung,10,0.145
