lemma,count,per_1000
atticus,5,0.054
konkurs,5,0.054
polybios,5,0.054
kunstwerk,5,0.054
übersetzung,5,0.054
schulmeister,5,0.054
idiom,5,0.054
entlehnen,5,0.054
gesetzbuch,5,0.054
edikt,5,0.054
antiquarisch,5,0.054
scipionisch,5,0.054
vulgarismus,5,0.054
catull,5,0.054
laberius,5,0.054
menippisch,5,0.054
redeschriftstellerei,5,0.054
hist,5,0.054
brut,5,0.054
praetore,5,0.054
verschiedenartigst,4,0.043
transaktion,4,0.043
hingearbeiten,4,0.043
borniert,4,0.043
bettler,4,0.043
verweilten,4,0.043
streben,4,0.043
bestrebung,4,0.043
militärchef,4,0.043
ausbleiben,4,0.043
funke,4,0.043
vergebens,4,0.043
feil,4,0.043
faust,4,0.043
hetärie,4,0.043
notfall,4,0.043
sozusagen,4,0.043
hehl,4,0.043
konkurrenz,4,0.043
zweideutig,4,0.043
marianer,4,0.043
vermittler,4,0.043
philippus,4,0.043
siegend,4,0.043
pius,4,0.043
decimus,4,0.043
namhafter,4,0.043
demagogie,4,0.043
klatsch,4,0.043
spiegeln,4,0.043
heruntergekommen,4,0.043
erringen,4,0.043
wiederhergestellt,4,0.043
erschüttern,4,0.043
leib,4,0.043
tapferer,4,0.043
grenzend,4,0.043
bewundern,4,0.043
erworben,4,0.043
tugend,4,0.043
ausdehnen,4,0.043
abging,4,0.043
verfemt,4,0.043
grausam,4,0.043
verbergen,4,0.043
zusammenzuhalten,4,0.043
leidenschaftlich,4,0.043
parallel,4,0.043
einfügen,4,0.043
ehrbar,4,0.043
gleichberechtigt,4,0.043
verfließen,4,0.043
erwerbszweig,4,0.043
kollision,4,0.043
vortrag,4,0.043
anwalt,4,0.043
falls,4,0.043
geschäftsmann,4,0.043
parteiführer,4,0.043
rätlich,4,0.043
passend,4,0.043
mittelmäßig,4,0.043
erschreckend,4,0.043
ebensovieler,4,0.043
volksfreiheit,4,0.043
überging,4,0.043
förderlich,4,0.043
bewunderung,4,0.043
phöniker,4,0.043
verschlagen,4,0.043
benutzung,4,0.043
weithin,4,0.043
mitgebracht,4,0.043
schwärme,4,0.043
hingebung,4,0.043
unterfeldherrn,4,0.043
dreihundert,4,0.043
aberglaube,4,0.043
nutzbar,4,0.043
mild,4,0.043
verübt,4,0.043
romanisieren,4,0.043
ersetzung,4,0.043
ausreißer,4,0.043
räuberbande,4,0.043
vorgebirge,4,0.043
station,4,0.043
ware,4,0.043
vermitteln,4,0.043
anzünden,4,0.043
cinnanischen,4,0.043
ansinnen,4,0.043
kornverteilung,4,0.043
spende,4,0.043
erwuchs,4,0.043
ermutigen,4,0.043
gewissen,4,0.043
schwellen,4,0.043
mahnung,4,0.043
alba,4,0.043
buchstabe,4,0.043
einhaltung,4,0.043
schuldig,4,0.043
hinnehmen,4,0.043
hierüber,4,0.043
prokonsularisch,4,0.043
vierzig,4,0.043
schach,4,0.043
geleise,4,0.043
seestadt,4,0.043
wagschale,4,0.043
flusse,4,0.043
überraschen,4,0.043
verbreitet,4,0.043
requisition,4,0.043
umgehen,4,0.043
schlaffheit,4,0.043
mitbestimmen,4,0.043
entsagen,4,0.043
eigensinnig,4,0.043
erfordern,4,0.043
ungenügend,4,0.043
müde,4,0.043
orthodoxie,4,0.043
calagurris,4,0.043
unersetzlich,4,0.043
erlesen,4,0.043
entdecken,4,0.043
tisch,4,0.043
aufzurichten,4,0.043
hervorbringen,4,0.043
unwille,4,0.043
publikation,4,0.043
ahnung,4,0.043
auslieferung,4,0.043
mord,4,0.043
jovis,4,0.043
bestellt,4,0.043
unterdrückung,4,0.043
thrakie,4,0.043
murena,4,0.043
wiederholung,4,0.043
notdürftig,4,0.043
balkan,4,0.043
dalmatien,4,0.043
zweijährig,4,0.043
märsch,4,0.043
nutzlos,4,0.043
dardaner,4,0.043
ostküste,4,0.043
raubzug,4,0.043
produkt,4,0.043
empfindlichst,4,0.043
humor,4,0.043
eingenommen,4,0.043
kiliker,4,0.043
verdorben,4,0.043
unverbrüchlich,4,0.043
achtung,4,0.043
rache,4,0.043
sultanismus,4,0.043
unweigerlich,4,0.043
zugefügt,4,0.043
unbill,4,0.043
südküste,4,0.043
lykisch,4,0.043
gebirgig,4,0.043
zufluchtsstätte,4,0.043
holz,4,0.043
gebieten,4,0.043
unleugbar,4,0.043
souverän,4,0.043
verkümmern,4,0.043
prachtvoll,4,0.043
beendigt,4,0.043
einziehen,4,0.043
korduen,4,0.043
osrhoene,4,0.043
euphratübergang,4,0.043
melitene,4,0.043
abtrünnig,4,0.043
mündung,4,0.043
zurücklassen,4,0.043
mesopotamien,4,0.043
bewaffnen,4,0.043
deutlichkeit,4,0.043
verstorben,4,0.043
zusammentreffen,4,0.043
musterhaft,4,0.043
bevorstehen,4,0.043
schriftlich,4,0.043
ausgeführt,4,0.043
imponierend,4,0.043
hervorgerufen,4,0.043
diophanto,4,0.043
befehligt,4,0.043
säuberung,4,0.043
ablehnen,4,0.043
wendepunkt,4,0.043
pessinus,4,0.043
ausfall,4,0.043
kriegsschiffe,4,0.043
beschleunigen,4,0.043
unzufriedenheit,4,0.043
hellespont,4,0.043
übergabe,4,0.043
troß,4,0.043
durchschlagen,4,0.043
stürm,4,0.043
landheer,4,0.043
verwundeter,4,0.043
europäisch,4,0.043
aufsuchen,4,0.043
erproben,4,0.043
legat,4,0.043
eupatoria,4,0.043
umstellen,4,0.043
unaufhaltsam,4,0.043
vertraute,4,0.043
panisch,4,0.043
beachten,4,0.043
läng,4,0.043
pontos,4,0.043
unwürdig,4,0.043
imperatorentitel,4,0.043
ausreichen,4,0.043
lässig,4,0.043
finanznot,4,0.043
nebenbei,4,0.043
rechtmäßig,4,0.043
schwankenden,4,0.043
rechtschaffen,4,0.043
zumuten,4,0.043
verlängerung,4,0.043
unabsehbar,4,0.043
reißend,4,0.043
leichtsinnig,4,0.043
auszuhungern,4,0.043
gesandtschaft,4,0.043
erbaut,4,0.043
rot,4,0.043
korduene,4,0.043
verehrung,4,0.043
flüchtend,4,0.043
stattlich,4,0.043
befehligen,4,0.043
gegenüberstand,4,0.043
zusehen,4,0.043
elymais,4,0.043
physisch,4,0.043
erscholl,4,0.043
erhebend,4,0.043
schwächen,4,0.043
juni,4,0.043
allzu,4,0.043
muße,4,0.043
gesichert,4,0.043
ziela,4,0.043
niedergehauen,4,0.043
euphratufer,4,0.043
ablaufen,4,0.043
angelangen,4,0.043
glorreich,4,0.043
gewählt,4,0.043
kretenser,4,0.043
panare,4,0.043
kreter,4,0.043
zurücknehmen,4,0.043
unmöglichkeit,4,0.043
bestrafung,4,0.043
buße,4,0.043
verwachsen,4,0.043
entwichen,4,0.043
ostia,4,0.043
rute,4,0.043
appisch,4,0.043
überwachung,4,0.043
marke,4,0.043
alltäglich,4,0.043
grundstück,4,0.043
morden,4,0.043
kriegsgefangen,4,0.043
pantikapäon,4,0.043
anfänglich,4,0.043
zählend,4,0.043
landwehr,4,0.043
einholen,4,0.043
hirte,4,0.043
thurii,4,0.043
apennin,4,0.043
preisen,4,0.043
rhegion,4,0.043
verr,4,0.043
wall,4,0.043
vorn,4,0.043
überwindung,4,0.043
anstellen,4,0.043
begründet,4,0.043
lepidu,4,0.043
hannibalischen,4,0.043
oberst,4,0.043
piratenkrieg,4,0.043
verderblich,4,0.043
büßen,4,0.043
verfehlen,4,0.043
mißlingen,4,0.043
versichern,4,0.043
entwürf,4,0.043
ankauf,4,0.043
streit,4,0.043
quinctius,4,0.043
anfing,4,0.043
elendest,4,0.043
italienisch,4,0.043
entfalten,4,0.043
schädlich,4,0.043
volkspartei,4,0.043
skandal,4,0.043
anwenden,4,0.043
landflüchtig,4,0.043
betreffenden,4,0.043
erdrücken,4,0.043
herkunft,4,0.043
riß,4,0.043
landanweisung,4,0.043
triumphieren,4,0.043
domän,4,0.043
nachgeben,4,0.043
zulassen,4,0.043
vorbehalten,4,0.043
ebensogut,4,0.043
mühselig,4,0.043
feurig,4,0.043
jedenfalls,4,0.043
rivale,4,0.043
ihrige,4,0.043
überschreitung,4,0.043
erwartung,4,0.043
verfassungsänderung,4,0.043
streichen,4,0.043
censorisch,4,0.043
nachholen,4,0.043
ander,4,0.043
änderung,4,0.043
staatsumwälzung,4,0.043
anregen,4,0.043
gehilfe,4,0.043
logisch,4,0.043
erlaß,4,0.043
vorgenommen,4,0.043
unterbleiben,4,0.043
fessel,4,0.043
situation,4,0.043
eifersucht,4,0.043
konsularprovinz,4,0.043
errichtet,4,0.043
vorteilhaft,4,0.043
ungünstigst,4,0.043
verwegenheit,4,0.043
grollend,4,0.043
abrechnen,4,0.043
machtvollkommenheit,4,0.043
aufstehen,4,0.043
ausgedient,4,0.043
endgültig,4,0.043
bedenklichst,4,0.043
auswahl,4,0.043
aufgeregt,4,0.043
voraus,4,0.043
verfuhr,4,0.043
ausnahmemaßregel,4,0.043
unzufrieden,4,0.043
privilegiert,4,0.043
methode,4,0.043
trebellius,4,0.043
geschworen,4,0.043
unterbrechen,4,0.043
verlesung,4,0.043
siebzehn,4,0.043
kollegialität,4,0.043
geachtet,4,0.043
dazwischenkunft,4,0.043
vorderasien,4,0.043
getraut,4,0.043
betrachtung,4,0.043
staatsordnung,4,0.043
ahnen,4,0.043
schiffahrt,4,0.043
westgrenze,4,0.043
ergebung,4,0.043
razzia,4,0.043
langjährig,4,0.043
überraschend,4,0.043
harren,4,0.043
verdrießlich,4,0.043
rücksichtsvoll,4,0.043
untätig,4,0.043
trokmer,4,0.043
davongetragen,4,0.043
vertragsmäßig,4,0.043
verteilen,4,0.043
geschoß,4,0.043
schein,4,0.043
gift,4,0.043
eitel,4,0.043
partherkönig,4,0.043
gebirg,4,0.043
liktor,4,0.043
mühelos,4,0.043
ackerbauend,4,0.043
untern,4,0.043
artokes,4,0.043
zuliebe,4,0.043
unwirtlich,4,0.043
jagd,4,0.043
schleudern,4,0.043
verheißen,4,0.043
gründer,4,0.043
hella,4,0.043
rastlos,4,0.043
gerettet,4,0.043
abwehren,4,0.043
archelaos,4,0.043
erblich,4,0.043
phanagoria,4,0.043
liebling,4,0.043
leeren,4,0.043
eupator,4,0.043
hasse,4,0.043
anschaulich,4,0.043
acco,4,0.043
begabt,4,0.043
zusammengesetzt,4,0.043
priesterschaft,4,0.043
auswärtig,4,0.043
seleukide,4,0.043
satrape,4,0.043
quer,4,0.043
beilegen,4,0.043
botmäßigkeit,4,0.043
insbesondere,4,0.043
scauru,4,0.043
rückweg,4,0.043
aufhalten,4,0.043
unverrichtet,4,0.043
geldsumme,4,0.043
folgenreich,4,0.043
bevorzugung,4,0.043
königstitel,4,0.043
parthie,4,0.043
bunt,4,0.043
striche,4,0.043
zuteilen,4,0.043
andr,4,0.043
vorstandschaft,4,0.043
stadtgemeinde,4,0.043
gesittung,4,0.043
verödet,4,0.043
kriegsrecht,4,0.043
mauerring,4,0.043
stätte,4,0.043
domanialland,4,0.043
abstellen,4,0.043
sorgfalt,4,0.043
ansehnlichst,4,0.043
kindisch,4,0.043
besieger,4,0.043
löblich,4,0.043
verwandlung,4,0.043
segensreich,4,0.043
neugewonnen,4,0.043
hierdurch,4,0.043
stifter,4,0.043
vielgeplagt,4,0.043
occupationsarmee,4,0.043
absetzen,4,0.043
bedingen,4,0.043
überreich,4,0.043
redlich,4,0.043
geschäftsmänner,4,0.043
vertrieben,4,0.043
vereinbart,4,0.043
gestirn,4,0.043
nen,4,0.043
vogelhäuser,4,0.043
zuwandn,4,0.043
junge,4,0.043
originell,4,0.043
darlehen,4,0.043
stillschweigen,4,0.043
vermehrt,4,0.043
unausführbar,4,0.043
volksbeschluß,4,0.043
erschlagen,4,0.043
faustus,4,0.043
zuwider,4,0.043
soviel,4,0.043
benutzt,4,0.043
erlassung,4,0.043
geburt,4,0.043
verfeinden,4,0.043
wahrscheinlichkeit,4,0.043
realisieren,4,0.043
hintergrund,4,0.043
geknüpft,4,0.043
trupp,4,0.043
paläste,4,0.043
locker,4,0.043
zustehend,4,0.043
verschuldet,4,0.043
vorbedingung,4,0.043
heimkehr,4,0.043
berücksichtigen,4,0.043
schatten,4,0.043
scene,4,0.043
agent,4,0.043
marsfeld,4,0.043
aufrufen,4,0.043
ankündigen,4,0.043
statilius,4,0.043
adliger,4,0.043
überrumpeln,4,0.043
ermorden,4,0.043
wache,4,0.043
abhing,4,0.043
anwesend,4,0.043
blatt,4,0.043
publicieren,4,0.043
paralysieren,4,0.043
todesurteil,4,0.043
konsequent,4,0.043
hinweisen,4,0.043
stumm,4,0.043
haufe,4,0.043
verwirkt,4,0.043
vorderst,4,0.043
indirekt,4,0.043
zugesichert,4,0.043
chef,4,0.043
freistatt,4,0.043
oberpontifex,4,0.043
dargelegen,4,0.043
bestand,4,0.043
dauern,4,0.043
wettlauf,4,0.043
berechnung,4,0.043
bezweifeln,4,0.043
dekoration,4,0.043
minucius,4,0.043
danken,4,0.043
unverbesserlich,4,0.043
wiesehr,4,0.043
gelüsten,4,0.043
hergebracht,4,0.043
beobachten,4,0.043
umsonst,4,0.043
erfüllung,4,0.043
verhandeln,4,0.043
zoll,4,0.043
unbedenklich,4,0.043
wirksamkeit,4,0.043
unversucht,4,0.043
erlösung,4,0.043
vertrauensmann,4,0.043
fechtend,4,0.043
grundzug,4,0.043
kollegium,4,0.043
miene,4,0.043
einlegen,4,0.043
wand,4,0.043
norditalisch,4,0.043
fortfuhren,4,0.043
gültigkeit,4,0.043
dirigieren,4,0.043
überzeugung,4,0.043
trauergewand,4,0.043
verschließen,4,0.043
unvergänglich,4,0.043
privilegium,4,0.043
genius,4,0.043
westküste,4,0.043
überschreten,4,0.043
tajo,4,0.043
augustisch,4,0.043
arzt,4,0.043
einwanderung,4,0.043
geographisch,4,0.043
örtlich,4,0.043
viehzucht,4,0.043
tier,4,0.043
regsamkeit,4,0.043
sinkend,4,0.043
vorschein,4,0.043
erfindung,4,0.043
widerlegen,4,0.043
arbeitskraft,4,0.043
edl,4,0.043
mechanisch,4,0.043
gauverfassung,4,0.043
instanz,4,0.043
hörig,4,0.043
vorrecht,4,0.043
landtag,4,0.043
zersplitterung,4,0.043
teilweise,4,0.043
interregnum,4,0.043
normandie,4,0.043
befriedigung,4,0.043
aufschwung,4,0.043
kimbrer,4,0.043
rivalität,4,0.043
anekdotenhaft,4,0.043
gegliedert,4,0.043
regelrecht,4,0.043
taktisch,4,0.043
ausnahmsweise,4,0.043
kritisieren,4,0.043
anderthalb,4,0.043
bedrängen,4,0.043
händler,4,0.043
sugambrer,4,0.043
siebent,4,0.043
berühren,4,0.043
vielfältig,4,0.043
saone,4,0.043
bewohnt,4,0.043
suebisch,4,0.043
keltengau,4,0.043
ohnehin,4,0.043
verzögern,4,0.043
diesseitige,4,0.043
erstreckend,4,0.043
wäll,4,0.043
gros,4,0.043
gaus,4,0.043
bibracte,4,0.043
zurückgehalten,4,0.043
flanke,4,0.043
lingon,4,0.043
wetteifer,4,0.043
vorführen,4,0.043
unangreifbar,4,0.043
halber,4,0.043
nationalgefühl,4,0.043
herbeikommen,4,0.043
intelligent,4,0.043
klippe,4,0.043
zurückhalten,4,0.043
berechtigen,4,0.043
entschuldigen,4,0.043
ersuchen,4,0.043
hinüber,4,0.043
sympathie,4,0.043
rhed,4,0.043
transportflotte,4,0.043
rhede,4,0.043
festländisch,4,0.043
zurückweisung,4,0.043
riten,4,0.043
anrücken,4,0.043
örtlichkeit,4,0.043
verwicklung,4,0.043
insgesamt,4,0.043
zwang,4,0.043
versorgen,4,0.043
verbrauchen,4,0.043
weile,4,0.043
abmarsch,4,0.043
aufmerksam,4,0.043
trüb,4,0.043
lutetia,4,0.043
camulogenus,4,0.043
allier,4,0.043
unterhalb,4,0.043
haar,4,0.043
umliegend,4,0.043
commius,4,0.043
anteil,4,0.043
rast,4,0.043
atemzug,4,0.043
obgleich,4,0.043
durchdrungen,4,0.043
hängen,4,0.043
britannisch,4,0.043
darlegen,4,0.043
tiefe,4,0.043
stahl,4,0.043
anspielung,4,0.043
unübertroffen,4,0.043
schiffer,4,0.043
lücke,4,0.043
pharsalischen,4,0.043
körperschaft,4,0.043
verharren,4,0.043
unentbehrlich,4,0.043
vorgeben,4,0.043
weltstadt,4,0.043
fehde,4,0.043
beifall,4,0.043
ansetzen,4,0.043
stände,4,0.043
landstadt,4,0.043
posse,4,0.043
oberhand,4,0.043
kürzest,4,0.043
oberaufsicht,4,0.043
antipathie,4,0.043
waffengewalt,4,0.043
nachgiebig,4,0.043
ausfallen,4,0.043
marcellinus,4,0.043
ahenobarbus,4,0.043
offenbarung,4,0.043
ständ,4,0.043
vermehren,4,0.043
transalpinischen,4,0.043
kandidatur,4,0.043
passiv,4,0.043
scheide,4,0.043
zurückzubringen,4,0.043
urlaub,4,0.043
militärwesen,4,0.043
einwilligung,4,0.043
comum,4,0.043
schieben,4,0.043
manier,4,0.043
glieder,4,0.043
fleißig,4,0.043
fühlbar,4,0.043
volkswahle,4,0.043
geschwornengericht,4,0.043
flugschrift,4,0.043
günstling,4,0.043
angenommen,4,0.043
servil,4,0.043
selbstverständlich,4,0.043
sallustius,4,0.043
weis,4,0.043
vergehen,4,0.043
unparteiisch,4,0.043
artavasd,4,0.043
bittend,4,0.043
mesopotamisch,4,0.043
kriegsvorbereitung,4,0.043
heiß,4,0.043
kerntruppe,4,0.043
herrlich,4,0.043
baldmöglichst,4,0.043
pakoros,4,0.043
empor,4,0.043
verkündigen,4,0.043
teilung,4,0.043
umgekehrt,4,0.043
regierungsbehörde,4,0.043
regulativ,4,0.043
termin,4,0.043
inhaltlos,4,0.043
verkennen,4,0.043
grundsätzlich,4,0.043
gültig,4,0.043
entbinden,4,0.043
formulieren,4,0.043
anbieten,4,0.043
grenzverteidigung,4,0.043
wirtschaft,4,0.043
auseinandersetzung,4,0.043
lehre,4,0.043
hierarchie,4,0.043
verzeihen,4,0.043
luceria,4,0.043
improvisiert,4,0.043
picenum,4,0.043
kriegsgewohnt,4,0.043
municipalität,4,0.043
gesammelt,4,0.043
besitzend,4,0.043
siegers,4,0.043
kapitalium,4,0.043
ländlich,4,0.043
durchschritten,4,0.043
massaliotisch,4,0.043
männlich,4,0.043
subsistenzmittel,4,0.043
stellvertreter,4,0.043
libo,4,0.043
salonae,4,0.043
abhandlung,4,0.043
emigrantensenat,4,0.043
geldbuße,4,0.043
grauen,4,0.043
ergänzung,4,0.043
orikon,4,0.043
transport,4,0.043
cornificius,4,0.043
larisa,4,0.043
kynoskephalä,4,0.043
oberpontifikat,4,0.043
skotussa,4,0.043
rückständig,4,0.043
selbstgefühl,4,0.043
silbergeld,4,0.043
verstand,4,0.043
erhöhen,4,0.043
würdig,4,0.043
perikle,4,0.043
cromwell,4,0.043
unterhaltung,4,0.043
bedauern,4,0.043
umfange,4,0.043
autokratie,4,0.043
magistrat,4,0.043
analogie,4,0.043
königszeit,4,0.043
kaiserlich,4,0.043
göttlich,4,0.043
sklavenstaat,4,0.043
gesetzgeber,4,0.043
heerwesen,4,0.043
ruinieren,4,0.043
reguliert,4,0.043
revision,4,0.043
solonisch,4,0.043
fixierung,4,0.043
volksfesten,4,0.043
bodenwirtschaft,4,0.043
perle,4,0.043
auster,4,0.043
sorte,4,0.043
glatt,4,0.043
ciceronisch,4,0.043
nemausus,4,0.043
mittelmeermonarchie,4,0.043
jupiter,4,0.043
maßgebend,4,0.043
goldstück,4,0.043
polemik,4,0.043
komisch,4,0.043
klassiker,4,0.043
text,4,0.043
beklatschen,4,0.043
stilist,4,0.043
koryphäe,4,0.043
artig,4,0.043
terenz,4,0.043
milesisch,4,0.043
dramatisch,4,0.043
figurieren,4,0.043
fabel,4,0.043
veröffentlichung,4,0.043
drama,4,0.043
philologie,4,0.043
eingelegt,4,0.043
entstehung,4,0.043
problem,4,0.043
muse,4,0.043
kunstgattung,4,0.043
sammlung,4,0.043
varronische,4,0.043
geschrieben,4,0.043
bruchstücke,4,0.043
schreiber,4,0.043
empirisch,4,0.043
dietsch,4,0.043
crass,4,0.043
mithr,4,0.043
inschrift,4,0.043
fam,4,0.043
mamurra,4,0.043
sofadhitiko,4,0.043
restauriert,3,0.032
erachten,3,0.032
verkauf,3,0.032
senatsminorität,3,0.032
parteiprogramm,3,0.032
gespenst,3,0.032
wohlhabend,3,0.032
geschmälert,3,0.032
herabsetzen,3,0.032
umschaffen,3,0.032
popularität,3,0.032
gefährlicher,3,0.032
jurisprudenz,3,0.032
opponent,3,0.032
stuhl,3,0.032
derart,3,0.032
nachhaltig,3,0.032
irre,3,0.032
untrennbar,3,0.032
tarif,3,0.032
besorgt,3,0.032
verbrecherisch,3,0.032
verständlich,3,0.032
don,3,0.032
kapitalistenpartei,3,0.032
zeitig,3,0.032
nullität,3,0.032
offzier,3,0.032
ehrenwert,3,0.032
aufrichtig,3,0.032
verwünschen,3,0.032
leier,3,0.032
erweiterung,3,0.032
müßiggang,3,0.032
konsequenz,3,0.032
oberoffizier,3,0.032
wette,3,0.032
fechter,3,0.032
triumphator,3,0.032
nächst,3,0.032
beinamen,3,0.032
ererbt,3,0.032
kalt,3,0.032
gehend,3,0.032
wearden,3,0.032
sprichwörtlich,3,0.032
familienlebe,3,0.032
gereichen,3,0.032
hinrichen,3,0.032
hoffärtig,3,0.032
landsmannschaftlich,3,0.032
zutun,3,0.032
schief,3,0.032
gehässig,3,0.032
verschweigen,3,0.032
verhöhnen,3,0.032
wahlverwandtschaft,3,0.032
zitteren,3,0.032
rührigkeit,3,0.032
beharrlichkeit,3,0.032
fälschung,3,0.032
binnen,3,0.032
vermochten,3,0.032
langeweile,3,0.032
abziehen,3,0.032
allzeit,3,0.032
stier,3,0.032
leuchten,3,0.032
golde,3,0.032
eisen,3,0.032
mantel,3,0.032
politiker,3,0.032
begehrlichkeit,3,0.032
anzuknüpfen,3,0.032
intrigu,3,0.032
zurückgeführen,3,0.032
julius,3,0.032
mytilene,3,0.032
zutrauen,3,0.032
warnung,3,0.032
abgehalten,3,0.032
unbesonnen,3,0.032
bestreben,3,0.032
zart,3,0.032
weich,3,0.032
kimbrische,3,0.032
heimgebracht,3,0.032
kontrast,3,0.032
dienstbar,3,0.032
zweifeln,3,0.032
pacciaecus,3,0.032
einladen,3,0.032
einladung,3,0.032
meerenge,3,0.032
durchzuschleichen,3,0.032
freiwillige,3,0.032
unteroffizier,3,0.032
ebroprovinz,3,0.032
lerida,3,0.032
aquitanisch,3,0.032
hinterhalt,3,0.032
bedeutsam,3,0.032
emigriert,3,0.032
eigenschaft,3,0.032
bemüht,3,0.032
fremdling,3,0.032
glühend,3,0.032
waffengefährt,3,0.032
roher,3,0.032
diana,3,0.032
gelind,3,0.032
mannszucht,3,0.032
schonend,3,0.032
carbo,3,0.032
siege,3,0.032
durchstreifen,3,0.032
brennstoff,3,0.032
entflammen,3,0.032
abermalig,3,0.032
umsturz,3,0.032
getreideverteilunge,3,0.032
wiedereinsetzung,3,0.032
zurückführung,3,0.032
verbannt,3,0.032
konfisziert,3,0.032
hochverräter,3,0.032
mißvergnügt,3,0.032
entschied,3,0.032
zurückgabe,3,0.032
monatlich,3,0.032
ärar,3,0.032
gegeneinander,3,0.032
bollwerk,3,0.032
aufrichten,3,0.032
konsulwahle,3,0.032
wiederwahl,3,0.032
gerufen,3,0.032
einsichtiger,3,0.032
mutina,3,0.032
zurückweichen,3,0.032
insurrektionsarmee,3,0.032
lepidianischen,3,0.032
somit,3,0.032
privatmann,3,0.032
helvier,3,0.032
keltenlande,3,0.032
keltiberisch,3,0.032
bote,3,0.032
vorschreiten,3,0.032
gewöhnen,3,0.032
bivouakieren,3,0.032
feste,3,0.032
range,3,0.032
aufstellten,3,0.032
entlang,3,0.032
herennius,3,0.032
hauptschlacht,3,0.032
aufzureiben,3,0.032
xucar,3,0.032
strengen,3,0.032
zusammengehauen,3,0.032
verbündet,3,0.032
glücklicher,3,0.032
wirden,3,0.032
valentia,3,0.032
aufeinander,3,0.032
schwager,3,0.032
memmius,3,0.032
unbeschreiblich,3,0.032
veröden,3,0.032
schuldenlast,3,0.032
unregelmäßig,3,0.032
abtreten,3,0.032
philippos,3,0.032
hingen,3,0.032
handvoll,3,0.032
ungeduld,3,0.032
rückwärts,3,0.032
gegenüberstehend,3,0.032
rückschlag,3,0.032
klingen,3,0.032
hut,3,0.032
feier,3,0.032
brauch,3,0.032
verabredet,3,0.032
streich,3,0.032
festgehalten,3,0.032
papier,3,0.032
erhöht,3,0.032
bestrafend,3,0.032
bewog,3,0.032
siegeszeiche,3,0.032
aufmerksamkeit,3,0.032
oberflächlich,3,0.032
nordgrenze,3,0.032
hergestellt,3,0.032
abfinden,3,0.032
zusammenhängend,3,0.032
regentschaft,3,0.032
schwarze,3,0.032
dalmatisch,3,0.032
bemeistern,3,0.032
beschwerlich,3,0.032
scribonius,3,0.032
cherson,3,0.032
seeverkehr,3,0.032
bestellung,3,0.032
vollstrecken,3,0.032
vierhundern,3,0.032
verschuldung,3,0.032
peloponnes,3,0.032
verzweifelten,3,0.032
vernichtet,3,0.032
fimbria,3,0.032
jammer,3,0.032
soldatenstaat,3,0.032
ergriffen,3,0.032
barke,3,0.032
purpur,3,0.032
glänzen,3,0.032
säule,3,0.032
gedeihen,3,0.032
unwegsam,3,0.032
rauhen,3,0.032
arsenal,3,0.032
verwundern,3,0.032
militärstaat,3,0.032
handelsverkehr,3,0.032
nachkommen,3,0.032
freie,3,0.032
marktplatz,3,0.032
vormund,3,0.032
centralisieren,3,0.032
strandwache,3,0.032
befangen,3,0.032
zerstörung,3,0.032
olympos,3,0.032
lykien,3,0.032
nordwestlich,3,0.032
steil,3,0.032
täler,3,0.032
nachkomme,3,0.032
gegenden,3,0.032
durchgeführt,3,0.032
daniederlag,3,0.032
ninive,3,0.032
adiabene,3,0.032
handelsstraße,3,0.032
wehrlos,3,0.032
sophene,3,0.032
käsareia,3,0.032
entgegenzustellen,3,0.032
ptolemais,3,0.032
splitter,3,0.032
hadern,3,0.032
magadat,3,0.032
salmanassar,3,0.032
verleugnen,3,0.032
tracht,3,0.032
dareio,3,0.032
purpurn,3,0.032
turban,3,0.032
stirnbinde,3,0.032
traktat,3,0.032
fester,3,0.032
abhängigkeit,3,0.032
schlagend,3,0.032
söhne,3,0.032
dionyso,3,0.032
aulet,3,0.032
lockend,3,0.032
standpunkt,3,0.032
machtstellung,3,0.032
opfern,3,0.032
stärken,3,0.032
mißtrauen,3,0.032
überschwemmen,3,0.032
ptolemäer,3,0.032
erfüllt,3,0.032
ausschlag,3,0.032
entsandt,3,0.032
ratificieren,3,0.032
verheerend,3,0.032
medim,3,0.032
auserlesen,3,0.032
taxile,3,0.032
propontis,3,0.032
kriegsschauplatz,3,0.032
zusammengerafft,3,0.032
vierfürst,3,0.032
siebzig,3,0.032
einschlagen,3,0.032
kyzikener,3,0.032
geschätzt,3,0.032
herein,3,0.032
lasttier,3,0.032
schanzen,3,0.032
kranke,3,0.032
bereich,3,0.032
bedächtig,3,0.032
nikomedeia,3,0.032
abgegangen,3,0.032
troisch,3,0.032
versenken,3,0.032
besucht,3,0.032
ägäisch,3,0.032
olymp,3,0.032
apameia,3,0.032
amisos,3,0.032
lykos,3,0.032
nachziehen,3,0.032
iris,3,0.032
bezeigen,3,0.032
taxil,3,0.032
haly,3,0.032
streifen,3,0.032
kommend,3,0.032
gefaßt,3,0.032
umgebung,3,0.032
fortgerissen,3,0.032
tokat,3,0.032
talaura,3,0.032
laden,3,0.032
haft,3,0.032
platt,3,0.032
verschnitten,3,0.032
paphlagonien,3,0.032
mitnehmen,3,0.032
kaufstadt,3,0.032
halle,3,0.032
lehrmeister,3,0.032
egoistisch,3,0.032
regierungskollegium,3,0.032
weitschichtig,3,0.032
kostspielig,3,0.032
erwirken,3,0.032
anforderung,3,0.032
vorherzusehen,3,0.032
verdoppelt,3,0.032
